cpu_demand_mips,ram_demand_mb,size_mbits,cpu_cycles,static_priority,cpu_norm,ram_norm,size_norm,cpu_ram_ratio,compute_density,load_score,task_type,task_type_name
1755.02,1148.51,4.966,1474889177.03,0.0,0.377511,0.871594,0.988652,1.5281,297000000.0,0.575144,1,MEM_INTENSIVE
2483.81,636.58,2.681,796261889.07,0.0,0.741907,0.371663,0.227005,3.9018,297000000.0,0.593809,0,CPU_INTENSIVE
1552.35,704.9,2.7924,829334962.14,0.0,0.276175,0.438383,0.264125,2.2022,297000000.0,0.341058,2,BALANCED
1220.76,1084.47,3.5153,1044050444.75,0.0,0.110381,0.809057,0.505107,1.1257,297000000.0,0.389851,1,MEM_INTENSIVE
1726.29,849.7,4.3397,1288880261.71,0.0,0.363145,0.579784,0.779888,2.0316,297000000.0,0.4498,2,BALANCED
2683.04,712.21,4.502,1337086928.26,0.0,0.841518,0.445513,0.833992,3.7672,297000000.0,0.683116,0,CPU_INTENSIVE
2276.36,946.75,3.199,950116514.14,0.0,0.638178,0.67456,0.399682,2.4044,297000000.0,0.652731,1,MEM_INTENSIVE
2385.18,571.32,4.2407,1259499742.92,0.0,0.692589,0.307928,0.746913,4.1749,297000000.0,0.538725,0,CPU_INTENSIVE
2170.98,1113.73,2.0696,614675583.36,1.0,0.585489,0.837623,0.023205,1.9493,297000000.0,0.686343,1,MEM_INTENSIVE
2122.34,364.65,2.6168,777191145.34,0.0,0.561168,0.106102,0.205602,5.8202,297000000.0,0.379142,2,BALANCED
1051.65,880.68,2.1025,624433935.52,1.0,0.025823,0.610037,0.034157,1.1941,297000000.0,0.259509,2,BALANCED
1780.68,1243.92,3.6375,1080350166.82,0.0,0.390341,0.964769,0.545848,1.4315,297000000.0,0.620112,1,MEM_INTENSIVE
1822.65,838.42,3.8582,1145900119.23,1.0,0.411326,0.568772,0.619417,2.1739,297000000.0,0.474305,2,BALANCED
1394.59,763.2,3.9346,1168562463.96,0.0,0.197294,0.495309,0.644851,1.8273,297000000.0,0.3165,2,BALANCED
2185.59,965.05,3.4519,1025225521.65,0.0,0.592795,0.692434,0.483979,2.2647,297000000.0,0.632651,1,MEM_INTENSIVE
2270.9,498.0,4.8022,1426260073.29,0.0,0.635448,0.236331,0.934074,4.56,297000000.0,0.475801,2,BALANCED
2209.38,830.42,4.56,1354330818.17,1.0,0.604688,0.560954,0.853345,2.6606,297000000.0,0.587195,2,BALANCED
2768.46,396.3,2.4336,722776566.07,0.0,0.884231,0.137015,0.14453,6.9857,297000000.0,0.585345,0,CPU_INTENSIVE
1514.2,882.47,3.3908,1007077167.52,0.0,0.257102,0.611786,0.463611,1.7159,297000000.0,0.398976,2,BALANCED
2564.17,599.03,4.4403,1318775705.2,1.0,0.782084,0.334994,0.813441,4.2805,297000000.0,0.603248,0,CPU_INTENSIVE
2231.14,1025.62,4.1095,1220514202.75,0.0,0.615571,0.751584,0.703158,2.1754,297000000.0,0.669976,1,MEM_INTENSIVE
2659.94,825.56,4.785,1421157984.25,1.0,0.829969,0.556208,0.928348,3.222,297000000.0,0.720465,0,CPU_INTENSIVE
1711.42,1057.78,2.9242,868477635.68,0.0,0.355709,0.782992,0.308056,1.6179,297000000.0,0.526622,1,MEM_INTENSIVE
2545.76,807.5,2.5629,761167269.31,1.0,0.77288,0.53857,0.187618,3.1527,297000000.0,0.679156,0,CPU_INTENSIVE
1602.46,566.28,2.41,715777020.56,0.0,0.301232,0.303013,0.136675,2.8298,297000000.0,0.301944,2,BALANCED
1565.25,1077.5,4.9204,1461344112.25,0.0,0.282627,0.802247,0.97345,1.4527,297000000.0,0.490475,1,MEM_INTENSIVE
2940.46,451.79,3.9424,1170880897.15,0.0,0.970231,0.191201,0.647453,6.5085,297000000.0,0.658619,0,CPU_INTENSIVE
2616.74,491.21,2.772,823283393.0,1.0,0.808372,0.229701,0.257333,5.3271,297000000.0,0.576903,0,CPU_INTENSIVE
2885.99,507.3,3.5288,1048067244.86,0.0,0.942993,0.245412,0.509615,5.6889,297000000.0,0.66396,0,CPU_INTENSIVE
1722.54,674.02,3.0351,901435045.29,0.0,0.361269,0.408218,0.345045,2.5556,297000000.0,0.380049,2,BALANCED
1850.94,707.6,3.518,1044840635.13,0.0,0.425472,0.441012,0.505994,2.6158,297000000.0,0.431688,2,BALANCED
2509.12,771.57,3.5276,1047707118.57,1.0,0.75456,0.503482,0.509211,3.252,297000000.0,0.654129,0,CPU_INTENSIVE
1061.67,1084.7,4.5664,1356234325.86,1.0,0.030837,0.809275,0.855482,0.9788,297000000.0,0.342212,1,MEM_INTENSIVE
1720.06,622.61,4.0526,1203633190.69,1.0,0.360032,0.358018,0.684212,2.7627,297000000.0,0.359227,2,BALANCED
2957.43,319.35,4.9213,1461626837.14,1.0,0.978713,0.061861,0.973767,9.2609,297000000.0,0.611973,0,CPU_INTENSIVE
1635.03,512.71,2.7789,825334143.86,0.0,0.317514,0.250693,0.259634,3.189,297000000.0,0.290786,2,BALANCED
1916.7,378.38,4.9468,1469211448.78,1.0,0.458352,0.119511,0.98228,5.0656,297000000.0,0.322815,2,BALANCED
1145.09,280.76,3.3897,1006738608.79,0.0,0.072547,0.024181,0.463231,4.0785,297000000.0,0.0532,2,BALANCED
1033.92,998.58,2.7813,826035852.09,1.0,0.01696,0.725176,0.260422,1.0354,297000000.0,0.300247,1,MEM_INTENSIVE
2407.58,1021.82,3.677,1092082592.38,1.0,0.70379,0.747873,0.559015,2.3562,297000000.0,0.721423,0,CPU_INTENSIVE
1012.62,1010.97,3.7988,1128256514.5,0.0,0.006308,0.737278,0.599614,1.0016,297000000.0,0.298696,1,MEM_INTENSIVE
1427.16,1036.22,2.2127,657167685.31,0.0,0.213582,0.761934,0.070895,1.3773,297000000.0,0.432923,1,MEM_INTENSIVE
2376.8,484.62,3.45,1024642497.72,0.0,0.688398,0.223257,0.483325,4.9045,297000000.0,0.502342,0,CPU_INTENSIVE
2182.56,1178.82,3.6392,1080855854.11,1.0,0.591282,0.901188,0.546415,1.8515,297000000.0,0.715244,1,MEM_INTENSIVE
1689.94,899.41,2.9994,890828397.05,0.0,0.344972,0.628327,0.333141,1.879,297000000.0,0.458314,2,BALANCED
1379.81,402.44,2.6931,799850108.73,0.0,0.189905,0.143005,0.231033,3.4286,297000000.0,0.171145,2,BALANCED
2361.87,788.53,2.901,861600521.42,0.0,0.680935,0.520049,0.300337,2.9953,297000000.0,0.61658,0,CPU_INTENSIVE
2777.55,664.99,4.2582,1264676939.36,0.0,0.888776,0.3994,0.752724,4.1769,297000000.0,0.693026,0,CPU_INTENSIVE
1626.71,592.61,3.6374,1080313406.84,0.0,0.313353,0.328718,0.545806,2.745,297000000.0,0.319499,2,BALANCED
2522.96,805.82,2.6356,782763213.63,0.0,0.76148,0.53693,0.211855,3.1309,297000000.0,0.67166,0,CPU_INTENSIVE
2342.48,310.72,3.0265,898870953.05,1.0,0.671239,0.053434,0.342167,7.539,297000000.0,0.424117,0,CPU_INTENSIVE
2641.73,376.0,2.2316,662789406.28,0.0,0.820867,0.11719,0.077205,7.0258,297000000.0,0.539396,0,CPU_INTENSIVE
1179.01,956.68,3.1396,932458446.0,0.0,0.089507,0.684263,0.379864,1.2324,297000000.0,0.327409,1,MEM_INTENSIVE
1365.7,342.44,2.6852,797511039.95,0.0,0.182851,0.084417,0.228407,3.9881,297000000.0,0.143478,2,BALANCED
2658.24,548.65,2.6183,777647699.8,1.0,0.829121,0.285787,0.206114,4.8451,297000000.0,0.611788,0,CPU_INTENSIVE
1442.41,465.96,4.6646,1385375390.83,1.0,0.221203,0.205044,0.888188,3.0955,297000000.0,0.21474,2,BALANCED
2760.25,298.42,4.4805,1330709833.99,0.0,0.880123,0.041425,0.826835,9.2496,297000000.0,0.544643,0,CPU_INTENSIVE
1154.41,1074.18,2.7693,822487780.36,0.0,0.077206,0.799005,0.25644,1.0747,297000000.0,0.365925,1,MEM_INTENSIVE
2504.52,1261.33,4.4956,1335198745.55,1.0,0.752258,0.98177,0.831873,1.9856,297000000.0,0.844063,0,CPU_INTENSIVE
1818.43,969.35,2.9482,875613876.04,0.0,0.409215,0.69663,0.316065,1.8759,297000000.0,0.524181,1,MEM_INTENSIVE
1475.29,934.86,3.0264,898841377.31,1.0,0.237647,0.662951,0.342134,1.5781,297000000.0,0.407769,1,MEM_INTENSIVE
2935.55,1120.16,2.9112,864611644.39,1.0,0.967774,0.843904,0.303717,2.6207,297000000.0,0.918226,0,CPU_INTENSIVE
2470.45,481.97,3.8164,1133459579.7,0.0,0.735226,0.220673,0.605454,5.1258,297000000.0,0.529405,0,CPU_INTENSIVE
1544.85,547.47,2.1848,648896884.22,0.0,0.272424,0.284637,0.061613,2.8218,297000000.0,0.277309,2,BALANCED
2194.9,415.54,4.8592,1443196769.72,0.0,0.597451,0.155797,0.953083,5.2821,297000000.0,0.420789,2,BALANCED
1407.8,799.35,3.1743,942773827.72,0.0,0.203901,0.530617,0.391441,1.7612,297000000.0,0.334587,2,BALANCED
2119.98,366.75,2.6459,785844440.63,1.0,0.559988,0.108151,0.215314,5.7805,297000000.0,0.379253,2,BALANCED
1347.96,926.94,4.9885,1481582914.99,0.0,0.173979,0.655217,0.996165,1.4542,297000000.0,0.366474,1,MEM_INTENSIVE
2969.45,846.86,2.8499,846427980.05,0.0,0.984724,0.577007,0.283309,3.5064,297000000.0,0.821637,0,CPU_INTENSIVE
1134.38,360.89,4.8429,1438333348.31,0.0,0.067191,0.102428,0.947624,3.1433,297000000.0,0.081286,2,BALANCED
2857.92,392.08,4.3048,1278520509.62,1.0,0.928962,0.132887,0.768261,7.2892,297000000.0,0.610532,0,CPU_INTENSIVE
1686.71,1176.57,3.2338,960428516.21,0.0,0.343354,0.898991,0.411255,1.4336,297000000.0,0.565609,1,MEM_INTENSIVE
2774.55,1147.77,2.0267,601936363.16,1.0,0.887276,0.870874,0.008907,2.4173,297000000.0,0.880715,0,CPU_INTENSIVE
2837.24,831.91,3.4406,1021858190.09,1.0,0.918622,0.562416,0.4802,3.4105,297000000.0,0.776139,0,CPU_INTENSIVE
1050.1,1232.3,3.4216,1016201314.51,0.0,0.025052,0.953415,0.473851,0.8522,297000000.0,0.396397,1,MEM_INTENSIVE
1440.0,498.76,3.6808,1093187490.47,0.0,0.220001,0.237072,0.560255,2.8872,297000000.0,0.22683,2,BALANCED
1577.16,592.69,3.6519,1084609820.84,1.0,0.28858,0.3288,0.550628,2.661,297000000.0,0.304668,2,BALANCED
1757.52,825.63,2.0145,598300680.81,0.0,0.378762,0.556283,0.004827,2.1287,297000000.0,0.44977,2,BALANCED
1101.92,993.24,4.405,1308295508.68,0.0,0.050961,0.719959,0.801678,1.1094,297000000.0,0.31856,1,MEM_INTENSIVE
2346.78,831.05,2.9227,868037291.34,0.0,0.673388,0.561571,0.307561,2.8239,297000000.0,0.628661,0,CPU_INTENSIVE
1174.11,980.07,2.0741,615993771.92,0.0,0.087056,0.707102,0.024684,1.198,297000000.0,0.335074,1,MEM_INTENSIVE
2012.42,921.69,3.0296,899790212.24,0.0,0.506211,0.65009,0.343199,2.1834,297000000.0,0.563762,1,MEM_INTENSIVE
2174.75,1201.33,4.0159,1192727168.87,1.0,0.587376,0.923175,0.671972,1.8103,297000000.0,0.721696,1,MEM_INTENSIVE
2694.53,312.39,2.8169,836618464.23,1.0,0.847264,0.055064,0.272299,8.6256,297000000.0,0.530384,0,CPU_INTENSIVE
1894.08,908.21,3.593,1067116831.25,0.0,0.447039,0.636927,0.530995,2.0855,297000000.0,0.522994,2,BALANCED
2134.98,494.25,3.6093,1071951878.3,0.0,0.567488,0.232667,0.536422,4.3196,297000000.0,0.43356,2,BALANCED
2005.91,708.58,3.5873,1065425741.88,0.0,0.502953,0.44197,0.529097,2.8309,297000000.0,0.47856,2,BALANCED
1621.11,1130.73,2.623,779045566.17,1.0,0.310557,0.854226,0.207683,1.4337,297000000.0,0.528025,1,MEM_INTENSIVE
2482.98,1118.53,3.9282,1166678019.22,0.0,0.741492,0.842314,0.642736,2.2199,297000000.0,0.781821,0,CPU_INTENSIVE
2950.41,635.66,3.2177,955654987.29,0.0,0.975205,0.37076,0.405898,4.6415,297000000.0,0.733427,0,CPU_INTENSIVE
1860.85,824.63,4.8997,1455208267.87,1.0,0.430427,0.555298,0.966564,2.2566,297000000.0,0.480375,2,BALANCED
1297.13,689.72,3.512,1043062719.81,0.0,0.148563,0.423551,0.503999,1.8807,297000000.0,0.258558,2,BALANCED
2910.35,961.2,4.9615,1473573063.65,1.0,0.955173,0.68867,0.987175,3.0278,297000000.0,0.848572,0,CPU_INTENSIVE
1417.78,569.89,4.3614,1295327415.04,1.0,0.20889,0.306535,0.787124,2.4878,297000000.0,0.247948,2,BALANCED
1392.38,677.62,2.9526,876931960.07,0.0,0.19619,0.411736,0.317544,2.0548,297000000.0,0.282408,2,BALANCED
2780.33,397.99,3.6403,1081158639.91,1.0,0.890167,0.138661,0.546755,6.986,297000000.0,0.589564,0,CPU_INTENSIVE
1442.99,572.52,3.7373,1109980724.66,0.0,0.221493,0.309102,0.579103,2.5204,297000000.0,0.256537,2,BALANCED
2286.13,1094.56,2.5617,760821821.41,0.0,0.643066,0.818906,0.18723,2.0886,297000000.0,0.713402,1,MEM_INTENSIVE
2334.04,337.62,3.0341,901123530.17,1.0,0.667021,0.079711,0.344695,6.9131,297000000.0,0.432097,0,CPU_INTENSIVE
1180.37,546.6,2.7293,810616502.51,0.0,0.090184,0.283787,0.243116,2.1595,297000000.0,0.167625,2,BALANCED
2787.58,847.74,4.2051,1248916683.15,0.0,0.893789,0.577868,0.735036,3.2883,297000000.0,0.76742,0,CPU_INTENSIVE
1820.39,790.96,3.9534,1174174595.69,0.0,0.410193,0.522425,0.65115,2.3015,297000000.0,0.455086,2,BALANCED
2594.03,321.97,4.1389,1229238703.15,1.0,0.797017,0.064422,0.71295,8.0568,297000000.0,0.503979,0,CPU_INTENSIVE
1509.8,816.37,4.0889,1214404058.45,1.0,0.254902,0.547238,0.696301,1.8494,297000000.0,0.371836,2,BALANCED
1629.02,989.31,2.456,729433775.95,0.0,0.314511,0.716121,0.152002,1.6466,297000000.0,0.475155,1,MEM_INTENSIVE
1912.09,856.05,2.2412,665634972.95,0.0,0.456043,0.58599,0.080398,2.2336,297000000.0,0.508022,2,BALANCED
2815.06,450.64,3.9893,1184824128.39,0.0,0.907532,0.190079,0.663102,6.2468,297000000.0,0.620551,0,CPU_INTENSIVE
1243.93,847.31,4.5514,1351754451.75,0.0,0.121967,0.577454,0.850454,1.4681,297000000.0,0.304162,2,BALANCED
2847.57,304.95,4.7576,1413016718.53,0.0,0.923785,0.047802,0.919211,9.3379,297000000.0,0.573392,0,CPU_INTENSIVE
1311.88,697.29,3.8623,1147101546.09,0.0,0.155942,0.43095,0.620765,1.8814,297000000.0,0.265945,2,BALANCED
1319.05,598.04,4.3938,1304955462.23,0.0,0.159526,0.334028,0.79793,2.2056,297000000.0,0.229327,2,BALANCED
2209.89,829.45,4.9195,1461095980.85,1.0,0.604943,0.560006,0.973172,2.6643,297000000.0,0.586968,2,BALANCED
2896.88,833.69,4.7125,1399599661.93,1.0,0.948441,0.564151,0.904152,3.4748,297000000.0,0.794725,0,CPU_INTENSIVE
2283.01,1116.27,4.3606,1295111417.76,1.0,0.641503,0.84011,0.786882,2.0452,297000000.0,0.720946,1,MEM_INTENSIVE
1904.41,374.12,2.4585,730167171.03,0.0,0.452205,0.115347,0.152825,5.0904,297000000.0,0.317462,2,BALANCED
2913.16,905.32,2.3071,685217961.18,1.0,0.95658,0.634097,0.102377,3.2178,297000000.0,0.827587,0,CPU_INTENSIVE
1757.75,384.37,4.5439,1349539579.22,1.0,0.378874,0.125358,0.847968,4.5731,297000000.0,0.277468,2,BALANCED
1259.1,999.1,2.3805,707007624.98,0.0,0.129551,0.725685,0.126832,1.2602,297000000.0,0.368005,1,MEM_INTENSIVE
2031.02,338.15,3.6674,1089207289.83,0.0,0.515508,0.080229,0.555788,6.0062,297000000.0,0.341397,2,BALANCED
2336.83,480.41,3.0699,911756567.36,0.0,0.668416,0.219146,0.356629,4.8643,297000000.0,0.488708,0,CPU_INTENSIVE
1071.19,374.57,2.8507,846644681.7,1.0,0.035597,0.115795,0.283552,2.8598,297000000.0,0.067676,2,BALANCED
1079.02,1267.08,3.3673,1000082144.12,0.0,0.039512,0.987382,0.45576,0.8516,297000000.0,0.41866,1,MEM_INTENSIVE
1509.81,263.87,4.2522,1262895249.2,0.0,0.254905,0.007687,0.750724,5.7218,297000000.0,0.156018,2,BALANCED
2945.08,277.61,2.4111,716085474.34,0.0,0.972541,0.021102,0.137021,10.6088,297000000.0,0.591965,0,CPU_INTENSIVE
1660.15,321.3,2.9029,862153699.34,1.0,0.330074,0.063773,0.300958,5.1669,297000000.0,0.223553,2,BALANCED
2675.21,1153.98,3.9107,1161468920.49,0.0,0.837606,0.876933,0.63689,2.3182,297000000.0,0.853337,0,CPU_INTENSIVE
2537.58,902.75,4.3759,1299655943.46,0.0,0.768789,0.63159,0.791982,2.8109,297000000.0,0.71391,0,CPU_INTENSIVE
2916.69,552.99,3.8126,1132328770.36,0.0,0.958345,0.290034,0.604185,5.2744,297000000.0,0.69102,0,CPU_INTENSIVE
2787.75,1225.47,3.185,945954776.63,0.0,0.893873,0.946748,0.395011,2.2748,297000000.0,0.915023,0,CPU_INTENSIVE
1580.39,920.96,2.5527,758145637.88,0.0,0.290197,0.649379,0.184226,1.716,297000000.0,0.43387,2,BALANCED
2840.47,1086.37,3.4895,1036386978.64,1.0,0.920237,0.810906,0.496506,2.6147,297000000.0,0.876505,0,CPU_INTENSIVE
1797.14,398.01,2.2056,655058125.59,0.0,0.398572,0.138679,0.068528,4.5154,297000000.0,0.294615,2,BALANCED
1982.86,347.53,4.15,1232551714.93,1.0,0.491431,0.089389,0.716669,5.7055,297000000.0,0.330614,2,BALANCED
1792.33,491.82,2.4939,740685582.33,0.0,0.396165,0.230291,0.16463,3.6443,297000000.0,0.329815,2,BALANCED
2439.38,754.88,4.4624,1325334987.31,0.0,0.71969,0.48719,0.820802,3.2315,297000000.0,0.62669,0,CPU_INTENSIVE
2614.36,1235.45,4.7871,1421771050.59,0.0,0.807181,0.956492,0.929036,2.1161,297000000.0,0.866905,0,CPU_INTENSIVE
1585.27,434.52,4.181,1241767130.26,0.0,0.292633,0.174332,0.727011,3.6483,297000000.0,0.245312,2,BALANCED
2646.25,915.07,4.4896,1333412534.79,0.0,0.823124,0.643622,0.829868,2.8919,297000000.0,0.751323,0,CPU_INTENSIVE
2330.73,303.69,3.3814,1004282804.4,1.0,0.665366,0.046576,0.460475,7.6746,297000000.0,0.41785,0,CPU_INTENSIVE
1184.74,809.99,2.1424,636303819.2,0.0,0.09237,0.541005,0.047479,1.4627,297000000.0,0.271824,2,BALANCED
1900.68,972.77,2.4434,725685507.57,0.0,0.450341,0.699967,0.147795,1.9539,297000000.0,0.550191,1,MEM_INTENSIVE
1956.13,828.19,3.9455,1171799404.26,0.0,0.478067,0.558776,0.648484,2.3619,297000000.0,0.510351,2,BALANCED
2126.37,1018.39,4.4194,1312565991.38,0.0,0.563187,0.744523,0.806471,2.088,297000000.0,0.635722,1,MEM_INTENSIVE
2844.1,618.39,2.817,836642115.12,0.0,0.922049,0.353897,0.272326,4.5992,297000000.0,0.694788,0,CPU_INTENSIVE
1717.03,580.54,4.5313,1345781407.6,0.0,0.358515,0.316931,0.84375,2.9577,297000000.0,0.341881,2,BALANCED
2935.29,341.97,3.8419,1141056335.08,1.0,0.967645,0.083956,0.61398,8.5835,297000000.0,0.614169,0,CPU_INTENSIVE
1917.7,647.92,4.0423,1200570449.36,0.0,0.45885,0.382735,0.680775,2.9598,297000000.0,0.428404,2,BALANCED
1476.19,454.36,3.2585,967783795.38,1.0,0.238094,0.193715,0.41951,3.2489,297000000.0,0.220342,2,BALANCED
2353.25,786.12,4.4809,1330836522.98,0.0,0.676624,0.517698,0.826977,2.9935,297000000.0,0.613053,0,CPU_INTENSIVE
1756.22,1189.88,4.3315,1286460463.3,1.0,0.378108,0.911997,0.777172,1.476,297000000.0,0.591663,1,MEM_INTENSIVE
2671.86,749.06,4.1275,1225862336.24,0.0,0.835928,0.481507,0.709161,3.5669,297000000.0,0.69416,0,CPU_INTENSIVE
2771.93,1035.43,4.4739,1328739750.66,0.0,0.885966,0.761165,0.824624,2.6771,297000000.0,0.836045,0,CPU_INTENSIVE
2946.28,933.47,4.3211,1283359255.23,0.0,0.973138,0.661592,0.773692,3.1563,297000000.0,0.848519,0,CPU_INTENSIVE
1247.57,600.48,4.5078,1338818950.59,0.0,0.123783,0.336411,0.835936,2.0776,297000000.0,0.208834,2,BALANCED
2512.19,749.88,2.7534,817749936.87,0.0,0.756093,0.482309,0.251122,3.3501,297000000.0,0.64658,0,CPU_INTENSIVE
1794.6,1162.89,3.7018,1099433123.14,0.0,0.3973,0.885631,0.567265,1.5432,297000000.0,0.592632,1,MEM_INTENSIVE
1996.96,1211.97,3.8398,1140413304.37,1.0,0.49848,0.933568,0.613258,1.6477,297000000.0,0.672515,1,MEM_INTENSIVE
2000.16,732.83,2.9312,870570209.12,0.0,0.500078,0.465658,0.310404,2.7293,297000000.0,0.48631,2,BALANCED
1536.57,760.37,3.3231,986972612.32,0.0,0.268287,0.492549,0.441047,2.0208,297000000.0,0.357992,2,BALANCED
2133.55,955.7,2.429,721412859.83,1.0,0.566776,0.683297,0.143,2.2325,297000000.0,0.613384,1,MEM_INTENSIVE
2545.67,1185.53,2.134,633789374.56,1.0,0.772837,0.907745,0.044657,2.1473,297000000.0,0.8268,0,CPU_INTENSIVE
2867.66,407.49,4.9379,1466546615.31,0.0,0.93383,0.147941,0.979289,7.0373,297000000.0,0.619474,0,CPU_INTENSIVE
1241.41,360.99,4.9319,1464771564.51,1.0,0.120704,0.102525,0.977297,3.4389,297000000.0,0.113433,2,BALANCED
2077.33,497.91,3.802,1129200991.2,0.0,0.538667,0.236236,0.600675,4.1721,297000000.0,0.417695,2,BALANCED
2313.82,303.74,3.7856,1124313705.18,0.0,0.656909,0.046617,0.595189,7.6179,297000000.0,0.412792,0,CPU_INTENSIVE
1401.8,1036.41,3.8807,1152561992.34,1.0,0.200898,0.762118,0.626893,1.3526,297000000.0,0.425386,1,MEM_INTENSIVE
2901.11,712.27,2.6971,801049651.59,1.0,0.950555,0.44558,0.232379,4.073,297000000.0,0.748565,0,CPU_INTENSIVE
1748.86,571.16,2.8939,859476249.07,0.0,0.374429,0.307769,0.297953,3.062,297000000.0,0.347765,2,BALANCED
2291.84,392.25,4.1242,1224894026.39,0.0,0.645921,0.133053,0.708074,5.8429,297000000.0,0.440774,2,BALANCED
2028.54,1275.67,2.8504,846580032.36,1.0,0.514269,0.995767,0.283479,1.5902,297000000.0,0.706868,1,MEM_INTENSIVE
1057.61,584.24,3.4938,1037644913.13,1.0,0.028806,0.320548,0.497918,1.8102,297000000.0,0.145503,2,BALANCED
2131.6,1178.49,4.3906,1304004767.93,0.0,0.565799,0.900871,0.796863,1.8088,297000000.0,0.699827,1,MEM_INTENSIVE
2323.46,1003.83,3.4826,1034337888.4,0.0,0.661732,0.730301,0.494206,2.3146,297000000.0,0.689159,0,CPU_INTENSIVE
1613.31,358.01,3.6865,1094886827.61,0.0,0.306656,0.099618,0.562163,4.5063,297000000.0,0.223841,2,BALANCED
1237.81,530.71,4.3616,1295397792.97,1.0,0.118903,0.26827,0.787203,2.3324,297000000.0,0.17865,2,BALANCED
1851.44,421.18,2.5095,745333331.29,0.0,0.425719,0.161308,0.169847,4.3958,297000000.0,0.319955,2,BALANCED
1133.35,547.87,4.9425,1467932440.58,0.0,0.066674,0.285026,0.980844,2.0687,297000000.0,0.154015,2,BALANCED
2212.43,912.17,2.5884,768759563.26,0.0,0.606213,0.64079,0.196139,2.4255,297000000.0,0.620044,2,BALANCED
1801.41,492.22,2.702,802479576.44,0.0,0.400707,0.230683,0.233984,3.6598,297000000.0,0.332697,2,BALANCED
1216.95,388.24,3.7199,1104812125.53,0.0,0.108476,0.129145,0.573302,3.1345,297000000.0,0.116744,2,BALANCED
2223.87,283.61,4.1147,1222079913.0,0.0,0.611933,0.02696,0.704916,7.8414,297000000.0,0.377944,2,BALANCED
2048.28,1117.02,3.199,950099423.58,1.0,0.52414,0.84084,0.399663,1.8337,297000000.0,0.65082,1,MEM_INTENSIVE
1755.09,713.08,4.5966,1365194092.49,0.0,0.377544,0.446368,0.865538,2.4613,297000000.0,0.405074,2,BALANCED
1630.2,1165.33,2.7529,817610708.91,0.0,0.315101,0.888017,0.250966,1.3989,297000000.0,0.544267,1,MEM_INTENSIVE
1653.27,1230.29,2.5689,762955809.17,0.0,0.326634,0.951456,0.189625,1.3438,297000000.0,0.576563,1,MEM_INTENSIVE
2100.13,1258.2,4.9822,1479704286.08,0.0,0.550064,0.978708,0.994056,1.6692,297000000.0,0.721522,1,MEM_INTENSIVE
1206.91,736.26,4.5635,1355371059.04,0.0,0.103456,0.469007,0.854513,1.6392,297000000.0,0.249676,2,BALANCED
2757.94,1074.55,2.9389,872847788.25,1.0,0.878969,0.799366,0.31296,2.5666,297000000.0,0.847128,0,CPU_INTENSIVE
1645.13,968.65,3.4432,1022628893.74,1.0,0.322564,0.695945,0.481065,1.6984,297000000.0,0.471916,1,MEM_INTENSIVE
2484.95,301.77,3.2279,958690097.13,0.0,0.742477,0.044697,0.409304,8.2346,297000000.0,0.463365,0,CPU_INTENSIVE
2006.05,398.43,4.2434,1260281051.55,0.0,0.503027,0.139091,0.74779,5.0349,297000000.0,0.357452,2,BALANCED
2395.8,1229.9,2.7725,823433069.69,1.0,0.697901,0.951071,0.257501,1.948,297000000.0,0.799169,0,CPU_INTENSIVE
1134.59,994.84,2.4863,738437578.04,0.0,0.067295,0.72152,0.162107,1.1405,297000000.0,0.328985,1,MEM_INTENSIVE
2196.7,1079.43,3.3041,981316286.03,0.0,0.59835,0.804136,0.434698,2.035,297000000.0,0.680665,1,MEM_INTENSIVE
1887.3,807.69,4.3207,1283261324.12,1.0,0.443651,0.538764,0.773582,2.3367,297000000.0,0.481696,2,BALANCED
2769.02,989.49,4.2396,1259167259.93,1.0,0.88451,0.716299,0.74654,2.7984,297000000.0,0.817225,0,CPU_INTENSIVE
1180.25,330.61,3.941,1170491754.81,1.0,0.090127,0.072856,0.647017,3.57,297000000.0,0.083219,2,BALANCED
2998.38,1240.11,2.0875,619996490.44,0.0,0.999191,0.961048,0.029177,2.4178,297000000.0,0.983934,0,CPU_INTENSIVE
1521.54,605.08,2.7209,808116599.4,0.0,0.260772,0.3409,0.24031,2.5146,297000000.0,0.292823,2,BALANCED
2787.5,297.37,2.8101,834603958.84,0.0,0.893752,0.040402,0.270038,9.3738,297000000.0,0.552412,0,CPU_INTENSIVE
2043.64,345.75,4.4901,1333555119.94,0.0,0.521822,0.087647,0.830028,5.9107,297000000.0,0.348152,2,BALANCED
1805.73,1133.81,4.0291,1196632207.05,0.0,0.402865,0.857234,0.676355,1.5926,297000000.0,0.584613,1,MEM_INTENSIVE
2638.1,740.38,3.6431,1082015014.79,1.0,0.81905,0.47303,0.547716,3.5632,297000000.0,0.680642,0,CPU_INTENSIVE
2424.37,418.88,2.7295,810656954.17,0.0,0.712185,0.159062,0.243162,5.7877,297000000.0,0.490936,0,CPU_INTENSIVE
1770.62,501.33,2.5757,764972694.96,0.0,0.385312,0.239578,0.191889,3.5319,297000000.0,0.327019,2,BALANCED
2181.72,642.45,4.5373,1347590381.8,0.0,0.590859,0.377393,0.84578,3.3959,297000000.0,0.505472,2,BALANCED
1221.77,836.9,2.9168,866301108.81,0.0,0.110887,0.567286,0.305613,1.4599,297000000.0,0.293446,2,BALANCED
